NBa7we src;Nama;hCCjke src 3;hCCjke src 4;hCCjke src 5;Waktu;Ulasan
https://lh3.googleusercontent.com/a-/AD_cMMR48bR4qYtOvylMnw7xgJQtwo69LDBV_0laRMJIjIoGRD8y=w29-h29-p-rp-mo-ba5-br100;Vian Apriadi S;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMSrCZo6BH5-CwNoDIiAjFlNvRTGcHcC5EPraQYCskog0C7N=w29-h29-p-rp-mo-ba4-br100;Mbak Dongeng;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Tempat keren buat Outbond
https://lh3.googleusercontent.com/a-/AD_cMMSshtx0syH4GYdSap0SuGeVfw2uqHSpeMD8R3nL-poYJFQ=w29-h29-p-rp-mo-br100;Abdul Mujib;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMTUAVvLi5u-1fJYOaZlOesZ7r5OvbXAnO1WHGnwgfKbGw=w29-h29-p-rp-mo-br100;imam mada;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMQoUxeAu6QNfEHTZcu7PtMDq-JwI9Fgh9I4pclwGLCO4ks=w29-h29-p-rp-mo-ba4-br100;Imam Mustofa;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Maju terus desa ku.
https://lh3.googleusercontent.com/a-/AD_cMMSjP0-sJXioO0gWhv2GjyC1H9dW8QH18eGhj-_K598znmk=w29-h29-p-rp-mo-br100;Eka Putri;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMQUigR1ECV9KeWHXcmZb_Bsdv1wStCw2pFRxEseVepOOQ=w29-h29-p-rp-mo-ba4-br100;teguh hariono;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;belimbing
https://lh3.googleusercontent.com/a-/AD_cMMR2TtIeW45zY0IkgoTwtj8nU_UcwS6eN-IV0EZEPwqwLAWy=w29-h29-p-rp-mo-ba3-br100;Ramadhani Nurul;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;Belimbingnya banyakk, bisa metik sendirii
https://lh3.googleusercontent.com/a-/AD_cMMR0whrNV16T-xFX7rMdjIrXq3SBXGr2DzhkBVaGiRG9Tmk=w29-h29-p-rp-mo-ba5-br100;Bambang prima;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Menyenangkan dengan memetik sendiri buah blimbing
https://lh3.googleusercontent.com/a/AAcHTtdc7v7j7QSwi5pi3C1o--qeMLP9drTj7u_jYh67l8ylHLs=w29-h29-p-rp-mo-ba4-br100;Cuan (Cuan);https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;Lumayan
https://lh3.googleusercontent.com/a-/AD_cMMR7Y-NKdRh2IoUV44IaO1EvhhE5uHFXlN39Uxm8M8lCknM=w29-h29-p-rp-mo-ba4-br100;Hilmi Fadian Prawira Putra;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Tdk bisa masuk karena sdh d booking orang?? ?
https://lh3.googleusercontent.com/a-/AD_cMMQFjmW_2twli9H7-4oH7j3KiwEq4i3NEDdE2bzDKgydDqWS=w29-h29-p-rp-mo-br100;feby tirta;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMQBOg9F6LQl_RplTvO-Ftb1xQ4VzB7ac6sjp1MmSOe4oeU=w29-h29-p-rp-mo-ba3-br100;bastian setya;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;cocok untul liburan keluarga
https://lh3.googleusercontent.com/a-/AD_cMMRcFLUbWD4mfnKk2QYy99i9rBH8dMc1ItLKpU3qvCMsitWa=w29-h29-p-rp-mo-ba2-br100;Renggasta Septian Aloda;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;sip
https://lh3.googleusercontent.com/a-/AD_cMMQ5yHT4aHQ3idtyt92eJdJWAluOIt1BF9r4KduJK5jEb-Mk=w29-h29-p-rp-mo-br100;Ki Ageng Kathong;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMTkZdmsrhNMJmDMPo9rIoS8G_yI7xaJIdLs8RtJ2JWFBts=w29-h29-p-rp-mo-ba3-br100;Sintiya Rahmawati;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a/AAcHTtcmxn9sYN-cDqrqWc3a-jxcsBd-7Nq7GqZJGr0Oo8m1=w29-h29-p-rp-mo-ba3-br100;zai an;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMS7J2wftPuSdL4W8wisXCi1fUZFFeeqJne9jOlsG-BcysM=w29-h29-p-rp-mo-ba4-br100;Rudiyanto;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Surganya pecinta belimbing
https://lh3.googleusercontent.com/a-/AD_cMMSEdtlD-pArkwuifWmx5tEmx7cWj82st9fGPTagHaNf5A=w29-h29-p-rp-mo-ba3-br100;RONGO LAWE TV;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;"Wisatanya sanggat bagus dan kreatif.
Dan tiket masuk bersahabat..?????? ?"
https://lh3.googleusercontent.com/a-/AD_cMMQ14K1FycpkDCEQpcril8dIlVfXc13USjbUL-H4Nz49TA=w29-h29-p-rp-mo-ba3-br100;Transcript DOC;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Belimbingnya enak banget, musti dicoba. Seratnya halus. Biaya masuk murah, harga buahnya juga murah. Bisa makan-makan di lokasi.
https://lh3.googleusercontent.com/a/AAcHTtfK18aVz4jVSnTB7LyVAml-yGZo-fOHh3N-EzLLqKn1=w29-h29-p-rp-mo-br100;Very Ari;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMQzbU5gmMSk7RyfCJQhECKLWKNdf9Pe4JENxVOxkkqzVLs=w29-h29-p-rp-mo-br100;riaisna zahra;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMTwjYq_bcSdODTU447H02WFDYxK3iEoHWfvIojzmOebvPE=w29-h29-p-rp-mo-br100;Adi Susanto;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMSa4a2t0il5yj_CsRGpalprXvg_9dkpfSR82xGsmg7NM1k=w29-h29-p-rp-mo-br100;PRINCE o2;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;Cukup baik
https://lh3.googleusercontent.com/a-/AD_cMMRgwv5f26pcU10sUQfGfYAkVrk-_hGUGp4_txrtqVMaOg=w29-h29-p-rp-mo-ba2-br100;Dadang Pangkasepna;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMSpwe8oc0rZhxG8E4t3eJWAs27KhE6pSZA4uL6MVpZUzQ=w29-h29-p-rp-mo-ba4-br100;Osaze Yadun;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Bagus yang hobi buah blimbing
https://lh3.googleusercontent.com/a-/AD_cMMQW6zZGIGw2RPQvt_UK0zVth-Kxjjc-DeqrSBdENaMNYzU=w29-h29-p-rp-mo-ba5-br100;Sandi Backpackerz;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;Tempat nya sangat sejuk dan asri.. bisa langsung petik belimbing.. biaya masuk juga murah.. namun fasilitas masih minim. Perlu ditingkatkan lagi
https://lh3.googleusercontent.com/a-/AD_cMMR5AsrSUqOUeHNyOyzY-xAdmq98MsTH5TxRG7N_wIR8gRs=w29-h29-p-rp-mo-ba3-br100;arvie hendrawijaya;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Sangat alami dan mengedukasi
https://lh3.googleusercontent.com/a-/AD_cMMSGXvJFfozuToVMo8dkak0Jb4VPFS0kI44-484qe3ML9CQ=w29-h29-p-rp-mo-ba2-br100;Murtadji Somomiharjo;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Nyaman, rujaknya enak dan tempat luas alamiah
https://lh3.googleusercontent.com/a-/AD_cMMT7NFPpYimrJ6n50QgwOpBbYiTtX3bmdcdVcMN2QomiIQ=w29-h29-p-rp-mo-ba4-br100;Dipta Berti;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Ok ?
https://lh3.googleusercontent.com/a-/AD_cMMTnT6Dxub3qHUBuKaVDWevpF9dPl9zw9a2mC4kR2iVCz0k=w29-h29-p-rp-mo-ba3-br100;Duapuluh Channel;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;Seru bisa belanja dan nikmati belimbing secara langsung di kebunnya
https://lh3.googleusercontent.com/a-/AD_cMMQr-xl9-IVbMjiJVhY4Nqm5dXrsAuZ5Bl4bVkner8LpZoE=w29-h29-p-rp-mo-ba2-br100;Yoyok Music;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Sejuk
https://lh3.googleusercontent.com/a-/AD_cMMTpZynq3b-bjM9cvvMbs2TT0ldyOWY3I5ODFsWwXEGz6qL8=w29-h29-p-rp-mo-br100;Rahayu Chanel;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a/AAcHTtfc0Y9b_pyk06osMEBZsGx8S-uxsXlr6fJlDIpsCEhA=w29-h29-p-rp-mo-ba5-br100;Bagus M;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMTZyfGouY7gbfxXVmFlnTkgnAHYsJwVfi-jUkqkQR7uVts=w29-h29-p-rp-mo-ba5-br100;mohammad alwie;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;Tempatnya sejuk.. Dan asri. Nyaman untuk refresing keluarga
https://lh3.googleusercontent.com/a-/AD_cMMR1X15qrnA5AR6tQEN-_11IZpSOvVM5anvRPhqIgh28gug=w29-h29-p-rp-mo-br100;Geralda Pambudi;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMTzi-NUEn7_7rQnwnbVaZnzulFVt8btOfpoBrBBvSCx-tI=w29-h29-p-rp-mo-ba3-br100;Eko Sulistiyono;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a/AAcHTtcCZ9UmPjJibWF7FO-AJDx_e3Wv9msAszSEvqRf8n0X=w29-h29-p-rp-mo-ba4-br100;Yesicha Fitriana;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Pertma kesini belimbingnya manis2 dan besar
https://lh3.googleusercontent.com/a-/AD_cMMST_qaiV8Tt6tF54qbp20F1Or673JkE_w3_D13DsGi8kfk=w29-h29-p-rp-mo-ba4-br100;Khoirul Amin;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;Lumayan bagus
https://lh3.googleusercontent.com/a-/AD_cMMR6GpEHhXs0jw54Wm6nzxBVXveaxL41p4JyCy-UlejbZeI=w29-h29-p-rp-mo-ba3-br100;sujono Jono;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a/AAcHTtcwarzQ9O9CPfjfyzj8RZDAM9qxKuGfyM0ni2hGeUvA=w29-h29-p-rp-mo-ba3-br100;The OinK;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Manis manis blimbinge murah... pondok pindok nya banyak...
https://lh3.googleusercontent.com/a-/AD_cMMSjD68RiyCKc6mVX6Bo4Jca6_-kouY1MmzeklXY4ALJ1CU=w29-h29-p-rp-mo-ba4-br100;Dwi Sauriyanto;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Wisata keluarga juga beredukasi ?? ?
https://lh3.googleusercontent.com/a-/AD_cMMRaBgSa89WLVnV8OIjaG4lwxdtWvHn4xT23SVPDrKzWGC4=w29-h29-p-rp-mo-ba3-br100;M Mu'afi Himam;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;Kurang oke tapi murah
https://lh3.googleusercontent.com/a-/AD_cMMSv-FVMzw4I_SqMDfeA_6jeXXCXkdae4zEE5gyyyCbjMhM=w29-h29-p-rp-mo-ba3-br100;M Gani (ujang);https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMQdNxkOoamzRTHyPHTaC1z4Vzza6jt-HUIWzokTaWphcok=w29-h29-p-rp-mo-ba4-br100;Rochima Wilis;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;blimbingnya gede gede, manis, enak, seger, bisa bawa pulang juga, ada rujak manis dan jus blimbing yang patut dicoba
https://lh3.googleusercontent.com/a-/AD_cMMQm_u9xdEtK4rIPSjSVmSHe1S-Ho-_jCrHcHwvL5X9Bxzk=w29-h29-p-rp-mo-br100;yanto Yanto;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMQ8-tP7GjGDKgK1umsEXDHP99Shq2c0Wzl5WFvrQckHYI0=w29-h29-p-rp-mo-ba3-br100;Iswanto Ediprasetiyo;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMQ2-PgXDhcEi--AOE7GY_CH4SsVndJi8gA2aKOw53ldvg=w29-h29-p-rp-mo-ba2-br100;endang ficksiani;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;bagus jooss
https://lh3.googleusercontent.com/a-/AD_cMMR6Q9PRWOtBdfX7rHjDLvoJSckHOEvt8nzCzngzUsGr=w29-h29-p-rp-mo-ba4-br100;ALFIN ICHSANUL ILHAM;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;"Lumayan sejuk...
Tinggal metik belimbing sendiri"
https://lh3.googleusercontent.com/a/AAcHTtca5C4So74-BTdI0L_l6W-YoGb2buFRvWR_4lrO6zjM=w29-h29-p-rp-mo-ba2-br100;Andik Gan;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;Banyak belimbing, segar2. Parkiran luas.
https://lh3.googleusercontent.com/a-/AD_cMMQH-ybW_L32cP3KeYnFY2NIibPZXjpJMo_-2N-r7IoXnBE=w29-h29-p-rp-mo-br100;Achmad Hafitd I_04;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;nyaman dan sejuk
https://lh3.googleusercontent.com/a/AAcHTtegk9qGAfhq_4Udc6g9e-pwYKO-VrmaVqmtM3iRF3ph=w29-h29-p-rp-mo-ba3-br100;Etik Rimba;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Suasananya nyaman....
https://lh3.googleusercontent.com/a-/AD_cMMSZor_NtG6m9zyKrfRZ2or8k0rxyNLE2dlPeE-vM5XBQ9w=w29-h29-p-rp-mo-br100;Aulia Hanif;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;"Desa belimbing.
Ya seperti namanya, desa ini banyak sekali buah belimbing bertiga.
Ukuran buahnya juga sangat besar dan manis. Menjadikan desa ini berharga ketika  ?"
https://lh3.googleusercontent.com/a-/AD_cMMSgd7AgzduUFGa0lbBKVK_R_WpJ-sQ9kTDXBZy1MVBJ2mA=w29-h29-p-rp-mo-ba4-br100;Dicky Putra Herdianto;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Nyaman
https://lh3.googleusercontent.com/a/AAcHTtcJPy2BEWsJcySsFH3oCh-50wskvBZykPYGqhR98pAf=w29-h29-p-rp-mo-ba4-br100;Endah Ujik;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;Tempat lumayan, tp sayang banyak banget nyamuk nya... Jd merasa kurang nyaman utk berlama2 disini..
https://lh3.googleusercontent.com/a-/AD_cMMRpwPWqfKLUcVUL8hGePRywDK7RHnRA4Z0fHOFYQdKmDoDU=w29-h29-p-rp-mo-br100;Shandy HC;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMSarLllZaizzSm_B5vFt_Cz2oeJPFMcIL7SF_mKdFVf0UA=w29-h29-p-rp-mo-ba3-br100;Suwandi Milanisti;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Sangat ASRI
https://lh3.googleusercontent.com/a-/AD_cMMRKmi0LPSj0UnyTRkiR6cP5gts7f7d-muZdXpo881fuC5JT=w29-h29-p-rp-mo-ba2-br100;Mamas jono;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMQAwYdnKVmetQaMQVVdmnfbgDBFIrVzWy29Jz0V7Et09ec=w29-h29-p-rp-mo-br100;Trisai Marantina;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMR3PmhkiTgMN7MX9IlIAGOHY2F0C03vAn3P4blMn1thxjDD=w29-h29-p-rp-mo-br100;Abdul Rokim;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
